State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Population_Size_Standard_Error,Population_Density_Standard_Error,Poverty_Standard_Error,Age_19_Under_Standard_Error,Age_19_64_Standard_Error,Age_65_84_Standard_Error,Age_85_and_Over_Standard_Error,White_Standard_Error,Black_Standard_Error,Native_American_Standard_Error,Asian_Standard_Error,Hispanic_Standard_Error,CKD,CKD_Standard_Error,CKD2,CKD2_Standard_Error,Smoker,Smoker_Standard_Error,Smoker2,Smoker2_Standard_Error,Obesity,Obesity_Standard_Error,Obesity2,Obesity2_Standard_Error,Hypertension,Hypertension_Standard_Error,Hypertension2,Hypertension2_Standard_Error,CHD,CHD_Standard_Error,CHD2,CHD2_Standard_Error,Stroke,Stroke_Standard_Error,Stroke2,Stroke2_Standard_Error,Diabetes,Diabetes_Standard_Error,Diabetes2,Diabetes2_Standard_Error,Avg_Drug_Deaths,LBW,VLBW,Premature,Under_18,Over_40,Unmarried,Late_Care,Brst_Cancer,Col_Cancer,Lung_Cancer,Suicide,Total_Deaths,LBW_Standard_Error,VLBW_Standard_Error,Premature_Standard_Error,Under_18_Standard_Error,Over_40_Standard_Error,Unmarried_Standard_Error,Late_Care_Standard_Error,Brst_Cancer_Standard_Error,Col_Cancer_Standard_Error,Lung_Cancer_Standard_Error,Suicide_Standard_Error,Total_Deaths_Standard_Error,FluB_Rpt,HepA_Rpt,HepB_Rpt,Meas_Rpt,Pert_Rpt,CRS_Rpt,Syphilis_Rpt,FluB_Rpt_Standard_Error,HepA_Rpt_Standard_Error,HepB_Rpt_Standard_Error,Meas_Rpt_Standard_Error,Pert_Rpt_Standard_Error,CRS_Rpt_Standard_Error,Syphilis_Rpt_Standard_Error,No_Exercise,No_Exercise_Standard_Error
2529,48,17,Bailey,TX,6726,8,0.179,0.311,0.537,0.13,0.022000000000000002,0.97,0.017,0.009000000000000001,0.003,0.511,13.28125,0.0,0.00390625,0.0515625,0.0,0.034375,0.009375,0.56328125,0.009375,0.00625,0.0015625,0.00511,0.00015099999999999998,5.1e-05,0.00029,4.599999999999999e-05,0.138,0.043,0.166,0.04,0.263,0.069,0.272,0.051,0.29,0.05,0.27,0.037000000000000005,0.001774,0.00018899999999999999,0.001915,0.00019600000000000002,0.00065,8e-05,0.000505,0.000101,0.14,0.065,0.1,0.04,9.05e-05,0.075,0.012,0.131,0.08900000000000001,0.008,0.3,0.371,0.000339,0.000163,0.0004,0.00017,0.09143621766280106,0.007653061224489799,0.00306122448979592,0.009693877551020408,0.00816326530612245,0.00255102040816327,0.013265306122448998,0.013775510204081598,4.59183673469388e-05,4.03061224489796e-05,6.632653061224491e-05,2.2448979591836703e-05,0.0819950390153326,0.0,0.0003,1e-05,0.0,1e-05,0.0,0.0,0.0450667122498656,0.019602659069764997,0.0835578675845278,0.0172027860476001,0.0614464779905481,0.0888588954096176,0.0824958758666277,0.302,0.048469387755102004
2530,48,19,Bandera,TX,19988,25,0.124,0.231,0.61,0.145,0.013999999999999999,0.972,0.005,0.009000000000000001,0.004,0.163,10089.84375,7.8125,0.0265625,0.0234375,0.04140625,0.00859375,-0.00546875,0.035937500000000094,0.003125,0.00625,0.0015625,0.0016300000000000002,0.000177,3.5e-05,0.00023899999999999998,3.9e-05,0.221,0.057999999999999996,0.196,0.039,0.27899999999999997,0.073,0.39,0.044000000000000004,0.3,0.023,0.27,0.032,0.002155,0.000122,0.002137,0.000122,0.00041700000000000005,6.4e-05,0.00045,5.6e-05,0.12,0.03,0.11,0.036000000000000004,0.0001005,0.075,0.013999999999999999,0.11800000000000001,0.040999999999999995,0.024,0.214,0.13699999999999998,0.000278,0.00017800000000000002,0.000543,0.000222,0.07039223534120473,0.00612244897959184,0.0025510204081632603,0.007653061224489799,0.005102040816326529,0.003571428571428571,0.0096938775510204,0.00816326530612245,4.7959183673469405e-05,2.9081632653061197e-05,5.204081632653059e-05,3.4183673469387796e-05,0.0576645643678109,0.0,9e-05,3e-05,0.0,1e-05,0.0,0.0,0.0697347700347225,0.0455024308380426,0.0341887819039973,0.0869044732938877,0.0551530168888488,0.0156597311214093,0.0113161187605132,0.272,0.0178571428571429
2531,48,21,Bastrop,TX,69932,79,0.126,0.271,0.628,0.09,0.01,0.8859999999999999,0.08800000000000001,0.009000000000000001,0.006999999999999999,0.276,33040.625,46.09375,0.00859375,0.02421875,0.0390625,0.00546874999999999,0.00078125,0.18359375,0.06640625,0.00546875,0.003125,0.0027600000000000003,0.000127,1.6e-05,0.000107,1.7e-05,0.221,0.052000000000000005,0.18100000000000002,0.031,0.311,0.054000000000000006,0.26899999999999996,0.049,0.42,0.077,0.24,0.047,0.001725,5.7e-05,0.001684,5.7e-05,0.00039700000000000005,3.2e-05,0.000337,2.6000000000000002e-05,0.11,0.03,0.08,0.019,0.0001105,0.076,0.012,0.128,0.055,0.019,0.292,0.18,0.000261,0.00017199999999999998,0.0006659999999999999,0.00016399999999999997,0.032388606074472345,0.003571428571428571,0.00153061224489796,0.005102040816326529,0.003571428571428571,0.0020408163265306103,0.0066326530612244895,0.0056122448979591885,3.87755102040816e-05,2.3979591836734702e-05,5.05102040816326e-05,2.19387755102041e-05,0.0423761851482879,0.0,0.00012,0.0002,0.0,0.00026,0.0,4e-05,0.0117425586255326,0.0572963495931928,0.0330436707575381,0.0017961322851173603,0.0304928567275267,0.0608227177781313,0.0180630218227069,0.228,0.043877551020408204
2532,48,23,Baylor,TX,3843,4,0.16699999999999998,0.23199999999999998,0.54,0.188,0.040999999999999995,0.9490000000000001,0.034,0.008,0.009000000000000001,0.09699999999999999,1816.40625,2.34375,0.0140625,0.03671875,0.01875,0.03671875,0.0171875,0.035937500000000094,-0.11484375,0.003125,0.00625,0.0009699999999999999,0.000315,7.5e-05,0.000456,9.800000000000001e-05,0.20600000000000002,0.049,0.24600000000000002,0.05,0.217,0.065,0.368,0.027000000000000003,0.26,0.071,0.28,0.038,0.0026780000000000003,0.000322,0.002876,0.00033200000000000005,0.000619,0.000143,0.0009490000000000001,0.00019,0.09,0.046,0.07,0.024,0.00026524999999999997,0.081,0.012,0.128,0.078,0.013000000000000001,0.34700000000000003,0.11699999999999999,0.00038,0.000245,0.000729,0.000363,0.18214936247723132,0.013775510204081598,0.005102040816326529,0.0168367346938776,0.013265306122448998,0.0040816326530612205,0.023469387755102003,0.015816326530612202,0.00010306122448979598,5.867346938775509e-05,9.94897959183674e-05,6.73469387755102e-05,0.00809615011951552,0.0,5e-05,1e-05,0.0,0.0,0.0,1e-05,0.014730401886604998,0.0518623809697986,0.0371325435557454,0.0395461079170171,0.0590868091318267,0.0484711363912345,0.022398254694262994,0.40299999999999997,0.04795918367346941
2533,48,25,Bee,TX,32873,37,0.24600000000000002,0.235,0.664,0.08900000000000001,0.013000000000000001,0.877,0.107,0.006,0.008,0.556,4378.125,17.96875,0.0515625,0.0,0.08984375000000008,-0.00546874999999999,0.000781250000000001,0.30546875,0.078125,0.003125,0.0046875,0.005560000000000001,0.000295,3.6e-05,0.00027600000000000004,4.2000000000000004e-05,0.235,0.045,0.08199999999999999,0.033,0.322,0.076,0.253,0.040999999999999995,0.24,0.032,0.25,0.045,0.0015680000000000002,8.300000000000001e-05,0.0015869999999999999,8.400000000000001e-05,0.00038899999999999997,4.9000000000000005e-05,0.00035299999999999996,4e-05,0.15,0.017,0.1,0.036000000000000004,6.05e-05,0.09,0.012,0.162,0.094,0.013000000000000001,0.47200000000000003,0.185,0.00016800000000000002,0.00014099999999999998,0.000459,0.00014099999999999998,0.0341617741003255,0.0066326530612244895,0.00255102040816327,0.0086734693877551,0.0066326530612244895,0.00255102040816327,0.0112244897959184,0.0086734693877551,4.132653061224491e-05,2.8571428571428598e-05,5.5612244897959193e-05,2.7040816326530602e-05,0.0917298047419968,0.0,4e-05,2e-05,0.0,7e-05,0.0,0.0,0.0642571255987338,0.0660803545004322,0.0454589055883907,0.00614889455498592,0.0202463142039382,0.0321122378092027,0.009654276668531091,0.311,0.043877551020408204
2534,48,27,Bell,TX,256057,242,0.14800000000000002,0.33,0.578,0.081,0.012,0.71,0.215,0.009000000000000001,0.034,0.183,113028.90625,155.46875,0.01875,0.0828125,0.0,-0.003125,0.0007812499999999991,0.040625,0.16015625,0.0046875,0.02109375,0.00183,8.900000000000001e-05,7e-06,9.5e-05,8e-06,0.19399999999999998,0.023,0.248,0.025,0.261,0.025,0.25,0.025,0.3,0.035,0.25,0.027999999999999997,0.001335,2.5e-05,0.001378,2.5e-05,0.00029,1.3000000000000001e-05,0.000287,1.2e-05,0.11,0.016,0.11,0.016,8.05e-05,0.081,0.016,0.19699999999999998,0.034,0.009000000000000001,0.273,0.094,0.00028199999999999997,0.00019899999999999999,0.000658,0.000115,0.018820028353062013,0.0020408163265306103,0.00102040816326531,0.00306122448979591,0.00153061224489796,0.000510204081632653,0.003571428571428571,0.0020408163265306103,2.8571428571428598e-05,1.93877551020408e-05,3.4693877551020405e-05,1.2755102040816298e-05,0.0710318022359947,0.0,0.00084,0.00019,0.0,0.00038,0.0,5e-05,0.0790325708657973,0.0471487108343975,0.0838520966794585,0.0151166220738113,0.00606665195676523,0.0663511839246791,0.0209306574232157,0.273,0.022448979591836702
2535,48,29,Bexar,TX,1518370,1218,0.17600000000000002,0.295,0.602,0.091,0.012,0.882,0.07400000000000001,0.011000000000000001,0.021,0.564,237507.03125,642.96875,0.078125,0.05234375,0.00546875000000002,0.0125,0.0015625,0.26953125,0.02421875,0.00703125,-0.000781250000000001,0.005639999999999999,0.000153,4e-06,0.00014900000000000002,4e-06,0.162,0.008,0.171,0.008,0.32299999999999995,0.01,0.314,0.01,0.3,0.012,0.26,0.012,0.0015,1.1000000000000001e-05,0.001489,1.1000000000000001e-05,0.00036899999999999997,6e-06,0.00037600000000000003,6e-06,0.11,0.005,0.1,0.005,0.0001305,0.084,0.013999999999999999,0.138,0.061,0.02,0.366,0.131,0.000243,0.00018,0.000427,0.00010300000000000001,0.020278983383496776,0.00102040816326531,0.000510204081632652,0.00102040816326531,0.0010204081632653001,0.000510204081632654,0.0020408163265306103,0.0010204081632653001,1.07142857142857e-05,7.142857142857142e-06,1.07142857142857e-05,5.10204081632653e-06,0.0993439258333039,2e-05,0.00066,0.00139,0.0,0.00121,0.0,0.00168,0.0480529227467565,0.0530665456022921,0.0014961196789948302,0.0064922654928268,0.00798210840968653,0.0633071211740028,0.0982935628193289,0.261,0.0112244897959184
2536,48,31,Blanco,TX,9110,13,0.105,0.243,0.635,0.10400000000000001,0.018000000000000002,0.977,0.01,0.005,0.002,0.175,4140.625,4.6875,0.00859375,0.03359375,0.0796875,-0.025,-0.00546875,0.05859375,-0.00234375,0.00234375,0.00078125,0.0017499999999999998,0.00019,4.2999999999999995e-05,0.00013199999999999998,4.9000000000000005e-05,0.195,0.032,0.161,0.047,0.321,0.026000000000000002,0.272,0.049,0.27,0.03,0.21,0.02,0.002715,0.000192,0.002531,0.000187,0.000638,0.000109,0.0007959999999999999,0.000105,0.09,0.012,0.05,0.016,0.0001305,0.068,0.019,0.10300000000000001,0.038,0.027999999999999997,0.21899999999999997,0.19899999999999998,0.000273,0.000194,0.000517,0.000231,0.10065861690450055,0.00816326530612245,0.00459183673469388,0.009693877551020408,0.00612244897959184,0.005102040816326529,0.013265306122448998,0.013265306122448998,5.35714285714286e-05,3.77551020408163e-05,6.377551020408161e-05,4.6938775510204106e-05,0.0361858108833314,1e-05,6e-05,0.0,0.0,2e-05,0.0,0.0,0.0844525097668607,0.00144134110866262,0.0030870766979217198,0.0338368525623028,0.00124777621796488,0.039099106247131005,0.0910356983086867,0.255,0.0331632653061224
2537,48,33,Borden,TX,648,1,0.069,0.19399999999999998,0.6579999999999999,0.134,0.013999999999999999,0.988,0.002,0.0,0.0,0.14,-91.40625,2.34375,-0.00234375,0.0,0.06875,0.0609375,0.0078125,0.2375,0.00390625,0.0,0.0265625,0.0014000000000000002,9.1e-05,4e-05,6.900000000000001e-05,2.7000000000000002e-05,0.124,0.061,0.145,0.019,0.326,0.068,0.059000000000000004,0.04,0.27,0.07200000000000001,0.19,0.051,0.00165,0.000214,0.001515,0.000225,0.00038,7.8e-05,0.000549,4.9000000000000005e-05,0.07,0.016,0.06,0.028999999999999998,1e-05,0.096,0.016,0.10800000000000001,0.027999999999999997,0.040999999999999995,0.177,0.19399999999999998,0.00022,0.000237,0.000406,0.000125,0.06172839506172839,0.0107142857142857,0.00459183673469388,0.015816326530612202,0.00918367346938776,0.007653061224489799,0.0163265306122449,0.06581632653061219,8.06122448979592e-05,3.57142857142857e-05,7.3469387755102e-05,6.78571428571429e-05,0.0319934770100186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503368892737588,0.00314443027064005,0.0251386282269972,0.0194293205391947,0.0591559678036791,0.0765507114929425,0.0710310389577389,0.187,0.04132653061224491
2538,48,35,Bosque,TX,18053,18,0.14300000000000002,0.242,0.5660000000000001,0.166,0.026000000000000002,0.96,0.022000000000000002,0.006,0.003,0.14300000000000002,8794.53125,0.78125,0.01875,0.03203125,0.006250000000000029,0.02734375,0.00546875,0.07421875,0.01484375,0.003125,0.0015625,0.00143,0.0003,4.9000000000000005e-05,0.000233,5.1e-05,0.39,0.08199999999999999,0.179,0.048,0.193,0.053,0.247,0.024,0.35,0.05,0.23,0.037000000000000005,0.0031139999999999996,0.000157,0.003067,0.000156,0.000742,9.1e-05,0.0009,8.400000000000001e-05,0.11,0.013999999999999999,0.06,0.04,0.0001205,0.062,0.011000000000000001,0.11900000000000001,0.064,0.016,0.26899999999999996,0.305,0.000259,0.000203,0.000678,0.00014800000000000002,0.14629147510109122,0.0056122448979591885,0.0020408163265306103,0.00714285714285715,0.0056122448979591885,0.00255102040816327,0.0096938775510204,0.0107142857142857,4.132653061224491e-05,2.7040816326530602e-05,5.204081632653059e-05,2.7551020408163303e-05,0.019344513131325,0.0,0.00029,3e-05,0.0,7e-05,0.0,1e-05,0.0354970372422138,0.0432087751289746,0.0598907315290593,0.0997260781761058,3.9570919727838204e-06,0.0551785588755159,0.0742397846106752,0.3,0.04795918367346941
2539,48,37,Bowie,TX,90643,102,0.175,0.251,0.617,0.11599999999999999,0.016,0.732,0.243,0.006,0.006999999999999999,0.053,26611.71875,60.15625,0.04765625,0.000781250000000011,0.02890625,0.025,0.00546875,0.06015625,0.18125,0.003125,0.00234375,0.00053,0.000205,1.8e-05,0.000192,2.1000000000000002e-05,0.17,0.037000000000000005,0.22399999999999998,0.039,0.33299999999999996,0.047,0.337,0.047,0.24,0.061,0.28,0.05,0.003095,6.900000000000001e-05,0.0031019999999999997,6.900000000000001e-05,0.000623,3.7000000000000005e-05,0.0006490000000000001,3.2e-05,0.09,0.022000000000000002,0.07,0.02,9.05e-05,0.09699999999999999,0.018000000000000002,0.154,0.069,0.013999999999999999,0.415,0.201,0.00027600000000000004,0.00027600000000000004,0.00077,0.000124,0.05430093884800812,0.0040816326530612205,0.00153061224489796,0.005102040816326529,0.003571428571428571,0.00153061224489796,0.0066326530612244704,0.0056122448979591885,3.0612244897959196e-05,2.3469387755102002e-05,4.03061224489796e-05,1.58163265306122e-05,0.0818711797256407,0.0,0.0002,0.00031,0.0,7e-05,0.0,3e-05,0.0932854005385981,0.0537853544657415,0.0523156541074249,0.00346354163042876,0.0507182131351314,0.0342546100413169,0.0569909666644162,0.325,0.0403061224489796
2540,48,39,Brazoria,TX,278484,201,0.115,0.287,0.624,0.081,0.008,0.843,0.10099999999999999,0.006,0.039,0.248,133212.5,49.21875,0.01015625,0.02734375,0.0234375,0.0007812499999999969,0.0,0.11796875,0.05390625,0.003125,0.02421875,0.00248,0.00013099999999999999,8e-06,0.000122,9e-06,0.15,0.027999999999999997,0.19,0.028999999999999998,0.308,0.036000000000000004,0.287,0.031,0.28,0.038,0.3,0.032,0.001405,2.5e-05,0.0014140000000000001,2.5e-05,0.00029800000000000003,1.4e-05,0.000313,1.2e-05,0.07,0.012,0.08,0.013000000000000001,0.0001205,0.075,0.013999999999999999,0.133,0.043,0.02,0.262,0.157,0.000292,0.000225,0.000678,0.000134,0.018611482167736747,0.00255102040816327,0.00102040816326531,0.00306122448979593,0.0020408163265306103,0.00153061224489796,0.003571428571428571,0.003571428571428571,2.8571428571428598e-05,2.0408163265306102e-05,3.4693877551020405e-05,1.2755102040816298e-05,0.0148389401765227,0.0,0.00014,0.00014,0.0,0.00011,0.0,5e-05,0.00984162164105567,0.0738826343607371,0.0272655433495017,0.051116293551999,0.0241789820688715,0.0297374097333592,0.0803196999614945,0.252,0.029591836734693903
2541,48,41,Brazos,TX,156305,267,0.18899999999999997,0.265,0.66,0.065,0.01,0.83,0.10800000000000001,0.005,0.047,0.196,24192.1875,179.6875,0.0203125,0.0015624999999999901,0.0703125,-0.009375,0.0,0.30703125,0.065625,0.00234375,0.03203125,0.00196,5.7e-05,7e-06,6.5e-05,9e-06,0.131,0.03,0.158,0.032,0.259,0.04,0.249,0.035,0.24,0.049,0.23,0.031,0.001065,2.8e-05,0.001028,2.8e-05,0.000256,1.6e-05,0.00026399999999999997,1.4e-05,0.09,0.022000000000000002,0.07,0.015,9.05e-05,0.07200000000000001,0.012,0.11,0.051,0.015,0.304,0.105,0.000245,0.000194,0.000519,8.800000000000001e-05,0.014989923546911487,0.003571428571428571,0.00153061224489796,0.003571428571428571,0.00255102040816327,0.00153061224489796,0.00561224489795917,0.003571428571428571,3.62244897959184e-05,2.5e-05,4.38775510204082e-05,1.58163265306122e-05,0.0548299686328724,0.0,0.00016,0.00032,0.0,0.00039,0.0,0.00011,0.0807071924813189,0.08648038021072099,0.0142715364551355,0.0113167849820348,0.0635689210020331,0.0148478092743168,0.0625649531959702,0.204,0.028061224489795897
2542,48,43,Brewster,TX,9079,1,0.175,0.244,0.611,0.129,0.016,0.956,0.021,0.01,0.005,0.428,5452.34375,0.0,0.01015625,0.00390625,0.06328125,0.053125,0.00703125,0.6109375,0.015625,0.003125,0.0046875,0.00428,0.000191,4.2000000000000004e-05,0.000153,4.2000000000000004e-05,0.22899999999999998,0.059000000000000004,0.278,0.043,0.23600000000000002,0.057999999999999996,0.29600000000000004,0.044000000000000004,0.33,0.079,0.31,0.047,0.001741,0.000165,0.001782,0.000167,0.000401,7.599999999999999e-05,0.000583,9.6e-05,0.07,0.025,0.06,0.040999999999999995,0.0001605,0.075,0.016,0.115,0.061,0.019,0.33899999999999997,0.156,0.00030399999999999996,0.000136,0.00033200000000000005,0.000249,0.08580240114550061,0.007653061224489799,0.003571428571428571,0.009693877551020408,0.007142857142857142,0.0040816326530612205,0.013775510204081598,0.0107142857142857,6.83673469387755e-05,3.26530612244898e-05,5.4081632653061205e-05,4.846938775510201e-05,0.0796555475616418,0.0,0.00013,4e-05,0.0,0.00024,0.0,2e-05,0.0600589954596882,0.0397095875685663,0.0603634412759743,0.0385115647266485,0.0260788639329565,0.0391424688630825,0.0911076115290191,0.341,0.04438775510204081
2543,48,45,Briscoe,TX,1644,2,0.157,0.263,0.534,0.183,0.021,0.9620000000000001,0.031,0.005,0.0,0.265,0.0,0.78125,0.0015624999999999901,0.040625,0.0234375,0.05078125,0.00625,0.10546875,0.0140625,0.0,-0.00078125,0.00265,0.000313,5.5e-05,0.000234,5.6e-05,0.23,0.057,0.161,0.036000000000000004,0.392,0.08900000000000001,0.248,0.049,0.45,0.073,0.28,0.046,0.002409,0.000464,0.002297,0.000451,0.000808,0.00010800000000000001,0.000817,0.000111,0.1,0.039,0.07,0.032,0.0001005,0.10300000000000001,0.021,0.13699999999999998,0.087,0.006999999999999999,0.22699999999999998,0.37799999999999995,0.000244,0.000224,0.00053,0.00017399999999999997,0.13686131386861314,0.0193877551020408,0.00918367346938776,0.021938775510204102,0.0183673469387755,0.0040816326530612205,0.0270408163265306,0.0311224489795918,7.04081632653061e-05,4.7959183673469405e-05,0.000123469387755102,3.77551020408163e-05,0.0496653940620687,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0533331921546584,0.012268700978873002,0.0878074111355024,0.0255753105835906,0.010612448315041,0.0202500633790247,0.043598030028535004,0.302,0.05102040816326529
2544,48,47,Brooks,TX,7687,8,0.295,0.312,0.531,0.14,0.017,0.986,0.005,0.008,0.001,0.9129999999999999,764.0625,0.0,0.09453125,0.05234375,-0.00468750000000001,0.0421875,0.00546875,0.57578125,0.0,0.00546875,0.0,0.00913,0.000287,6.2e-05,0.000358,6.7e-05,0.24600000000000002,0.024,0.18899999999999997,0.032,0.27899999999999997,0.124,0.349,0.034,0.37,0.073,0.26,0.039,0.003552,0.000265,0.003595,0.000266,0.000583,0.000127,0.000391,8.699999999999999e-05,0.21,0.032,0.11,0.021,0.0001105,0.079,0.013000000000000001,0.157,0.134,0.018000000000000002,0.569,0.278,0.000247,0.000154,0.00032399999999999996,0.00015,0.10055938597632366,0.00714285714285715,0.00306122448979592,0.0096938775510204,0.00918367346938776,0.003571428571428571,0.013265306122448998,0.011734693877551002,5.204081632653059e-05,3.6734693877551e-05,5.5102040816326497e-05,3.72448979591837e-05,0.0863960876018205,0.0,9e-05,1e-05,0.0,1e-05,0.0,0.0,0.0449334905365475,0.0019264363529015302,0.0570198880609138,0.00462407187060185,0.0447837636034302,0.0430133242099815,0.0923980890900245,0.423,0.0362244897959184
2545,48,49,Brown,TX,38664,41,0.18100000000000002,0.263,0.58,0.13699999999999998,0.02,0.9390000000000001,0.040999999999999995,0.006999999999999999,0.006,0.17600000000000002,9594.53125,13.28125,0.01796875,0.01015625,0.0023437499999999804,0.01640625,0.003125,0.278125,0.02890625,0.00390625,0.003125,0.0017600000000000003,0.00017199999999999998,2.5e-05,0.00016800000000000002,3e-05,0.258,0.052000000000000005,0.242,0.049,0.28600000000000003,0.05,0.29600000000000004,0.036000000000000004,0.33,0.073,0.28,0.040999999999999995,0.002993,0.000106,0.002945,0.000105,0.000997,7.3e-05,0.0011459999999999999,6.599999999999999e-05,0.09,0.027999999999999997,0.11,0.032,0.0001805,0.076,0.012,0.138,0.07,0.008,0.32299999999999995,0.13,0.000201,0.000241,0.000638,8.300000000000001e-05,0.0617111524932754,0.005102040816326529,0.00255102040816327,0.0066326530612244895,0.005102040816326529,0.00153061224489796,0.00918367346938774,0.0066326530612244895,3.4693877551020405e-05,3.0612244897959196e-05,5.35714285714286e-05,1.83673469387755e-05,0.023859584524187998,0.0,6e-05,0.00017,0.0,6e-05,0.0,1e-05,0.0529845837382529,0.00723336016887922,0.0968140349564552,0.082081178331263,0.0027043001024881,0.0768528875141656,0.0572540020124695,0.222,0.04795918367346941
2546,48,51,Burleson,TX,17238,26,0.155,0.261,0.575,0.142,0.022000000000000002,0.8420000000000001,0.142,0.006,0.003,0.162,7918.75,14.0625,0.03125,0.021875,0.0140625,0.015625,0.003125,0.0734375,0.109375,0.00390625,0.0015625,0.0016200000000000001,0.000287,5.1e-05,0.000204,6.2e-05,0.321,0.044000000000000004,0.253,0.024,0.366,0.10400000000000001,0.272,0.044000000000000004,0.36,0.042,0.31,0.048,0.003202,0.000163,0.003125,0.000161,0.000546,8e-05,0.000593,7e-05,0.1,0.016,0.11,0.04,0.0001205,0.07200000000000001,0.012,0.121,0.079,0.011000000000000001,0.389,0.207,0.000171,0.00023600000000000002,0.000683,0.000135,0.09357234017867502,0.0056122448979591885,0.0020408163265306103,0.00714285714285715,0.0056122448979591885,0.00255102040816327,0.0107142857142857,0.0086734693877551,3.62244897959184e-05,3.31632653061224e-05,6.020408163265309e-05,2.6530612244897997e-05,0.000157047315094938,0.0,7e-05,6e-05,0.0,5e-05,0.0,0.00013,0.0988187360441799,0.004014711450596079,0.0205931738447075,0.0411477254624711,0.0527486910802566,0.0525262978734511,0.0496617447187088,0.326,0.039285714285714306
2547,48,53,Burnet,TX,41676,42,0.11900000000000001,0.23,0.56,0.183,0.027000000000000003,0.9640000000000001,0.017,0.006999999999999999,0.004,0.16,9987.5,8.59375,-0.00624999999999999,0.0171875,-0.00390625,0.04765625,0.00625,0.19921875,0.0109375,0.00390625,0.0015625,0.0016,0.00014,2.2000000000000003e-05,0.000125,2.5e-05,0.24600000000000002,0.047,0.105,0.028999999999999998,0.314,0.05,0.245,0.043,0.32,0.057999999999999996,0.26,0.042,0.002131,8.400000000000001e-05,0.002108,8.400000000000001e-05,0.0005,4.8e-05,0.000501,4.0999999999999994e-05,0.1,0.027999999999999997,0.08,0.023,0.0001205,0.069,0.011000000000000001,0.11699999999999999,0.047,0.02,0.28300000000000003,0.20199999999999999,0.00030199999999999997,0.00019,0.000572,0.00013199999999999998,0.04606968039159228,0.005102040816326529,0.0020408163265306103,0.006632653061224481,0.004081632653061229,0.00255102040816327,0.00918367346938776,0.008163265306122441,4.6428571428571395e-05,2.55102040816327e-05,4.846938775510201e-05,2.4489795918367298e-05,0.0696362525176937,0.0,7e-05,6e-05,0.0,0.00237,0.0,2e-05,0.0264044323036864,0.0498750273103303,0.0575450722943648,0.0518332232540334,0.0623420521485569,0.0137827717445231,0.0582007145084682,0.289,0.0494897959183673
2548,48,55,Caldwell,TX,36523,67,0.147,0.278,0.608,0.098,0.016,0.899,0.079,0.006999999999999999,0.006999999999999999,0.43200000000000005,8430.46875,16.40625,-0.01171875,0.0453125,0.02109375,0.00468750000000001,0.00390625,0.4453125,0.05703125,0.0046875,0.0046875,0.004320000000000001,0.00017199999999999998,2.6000000000000002e-05,0.000205,3.2999999999999996e-05,0.217,0.028999999999999998,0.188,0.049,0.47,0.092,0.265,0.043,0.39,0.07,0.26,0.038,0.0018269999999999998,8.199999999999999e-05,0.0018019999999999998,8.199999999999999e-05,0.000401,4.5e-05,0.000379,3.7999999999999995e-05,0.07,0.021,0.09,0.028999999999999998,7.049999999999999e-05,0.07400000000000001,0.01,0.125,0.077,0.016,0.4,0.20199999999999999,0.000269,0.00021600000000000002,0.000522,0.00014,0.0384689100019166,0.005102040816326529,0.0020408163265306103,0.0066326530612244895,0.0056122448979591885,0.00255102040816327,0.0096938775510204,0.008163265306122441,4.9489795918367306e-05,3.36734693877551e-05,5.45918367346939e-05,2.6020408163265297e-05,0.0206759523210566,0.0,0.00016,8e-05,0.0,5e-05,0.0,2e-05,0.0124751414423768,0.0909789401244741,0.0614401553480932,0.0211008271933916,0.0505453723411532,0.0468332324391663,0.0677090310727624,0.319,0.0270408163265306
2549,48,57,Calhoun,TX,20606,40,0.163,0.287,0.568,0.132,0.013000000000000001,0.9259999999999999,0.026000000000000002,0.006,0.039,0.439,9743.75,24.21875,0.0296875,0.03359375,0.0078125,0.03125,0.00234375,0.22421875,0.01796875,0.00390625,0.0296875,0.00439,0.000183,3.5e-05,0.00018399999999999997,3.1e-05,0.27,0.039,0.051,0.026000000000000002,0.308,0.08,0.213,0.047,0.35,0.094,0.32,0.051,0.0019130000000000002,0.00011300000000000001,0.001951,0.000114,0.000444,6.4e-05,0.000525,5.9000000000000004e-05,0.13,0.027999999999999997,0.06,0.024,0.0001505,0.066,0.01,0.128,0.10300000000000001,0.008,0.389,0.17800000000000002,0.000212,0.00017399999999999997,0.0006129999999999999,9.900000000000001e-05,0.0810928855673105,0.00459183673469387,0.0020408163265306103,0.00612244897959184,0.005102040816326529,0.00153061224489796,0.00867346938775508,0.0066326530612244895,3.97959183673469e-05,2.8061224489795898e-05,5.5102040816326497e-05,1.98979591836735e-05,0.0837654137183002,0.0,9e-05,2e-05,0.0,5e-05,0.0,9e-05,0.0833297367100332,0.082874138834825,0.03507764971645,0.0554818095297979,0.00378716601604154,0.0915843335042107,0.0575963387912048,0.17,0.04795918367346941
